Year	Month	Date	Time	IP	URL
2018	12	21	63501	61.*.166.232	-
2018	12	21	224500	118.*.144.30	-
2018	12	21	153001	59.*.178.1	-
2018	12	21	211000	125.*.136.19	-
2018	12	21	95002	52.*.74.4	-
2018	12	21	195500	183.*.63.39	-
2018	12	21	193001	211.*.1.154	-
2018	12	21	81501	211.*.237.81	-
2018	12	21	43002	211.*.133.8	-
2018	12	21	94501	14.*.93.203	-
2018	12	21	154002	58.*.29.39	-
2018	12	21	33502	218.*.64.45	-
2018	12	21	21500	121.*.177.250	-
2018	12	21	31001	27.*.112.83	-
2018	12	21	85501	61.*.18.167	-
2018	12	21	122001	121.*.160.231	-
2018	12	21	84503	121.*.122.90	-
2018	12	21	2502	122.*.21.33	-
2018	12	21	220002	110.*.131.107	-
2018	12	21	165003	61.*.242.130	-
2018	12	21	182000	52.*.66.126	-
2018	12	21	34500	27.*.113.65	-
2018	12	21	193002	211.*.137.28	-
2018	12	21	4500	183.*.123.118	-
2018	12	21	84500	211.*.94.2	-
2018	12	21	83500	211.*.137.28	-
2018	12	21	83001	52.*.74.4	-
2018	12	21	94503	211.*.66.127	-
2018	12	21	141502	114.*.57.90	-
2018	12	21	184501	211.*.99.200	-
2018	12	21	14002	221.*.30.232	-
2018	12	21	65502	211.*.176.47	-
2018	12	21	143502	116.*.138.76	-
2018	12	21	184502	121.*.79.152	-
2018	12	21	45500	183.*.79.142	-
2018	12	21	65502	116.*.42.142	-
2018	12	21	183500	118.*.219.156	-
2018	12	21	90000	211.*.237.81	-
2018	12	21	31001	27.*.112.83	-
2018	12	21	90502	221.*.47.48	-
2018	12	21	162001	110.*.153.31	-
2018	12	21	174502	27.*.70.74	-
2018	12	21	212500	106.*.255.250	-
2018	12	21	195002	27.*.113.65	-
2018	12	21	150002	183.*.79.62	-
2018	12	21	221500	110.*.129.170	-
2018	12	21	92501	14.*.2.90	-
2018	12	21	192001	211.*.206.66	-
2018	12	21	231502	125.*.196.119	-
2018	12	21	84501	222.*.9.68	-
2018	12	21	135001	1.*.135.190	-
2018	12	21	72500	210.*.68.11	-
2018	12	21	213502	27.*.113.17	-
2018	12	21	193002	211.*.1.107	-
2018	12	21	173002	211.*.1.155	-
2018	12	21	500	211.*.151.131	-
2018	12	21	124503	121.*.3.139	-
2018	12	21	13002	49.*.206.212	-
2018	12	21	13002	211.*.1.154	-
2018	12	21	44000	211.*.127.61	-
2018	12	21	224502	61.*.92.8	-
2018	12	21	1	121.*.115.110	-
2018	12	21	84502	58.*.187.240	-
2018	12	21	204500	61.*.55.131	-
2018	12	21	84502	58.*.187.240	-
2018	12	21	62000	222.*.225.115	-
2018	12	21	223003	121.*.3.139	-
2018	12	21	3000	211.*.151.131	-
2018	12	21	112502	220.*.83.220	-
2018	12	21	225001	1.*.29.77	-
2018	12	21	3503	220.*.205.12	-
2018	12	21	103502	27.*.70.74	-
2018	12	21	90003	175.*.177.241	-
2018	12	21	3501	218.*.59.213	-
2018	12	21	221000	222.*.225.10	-
2018	12	21	142502	222.*.10.137	-
2018	12	21	143502	218.*.6.68	-
2018	12	21	222500	110.*.129.170	-
2018	12	21	165503	58.*.154.119	-
2018	12	21	40001	110.*.131.103	-
2018	12	21	24502	211.*.241.198	-
2018	12	21	160503	160.*.161.10	-
2018	12	21	103002	61.*.94.3	-
2018	12	21	25000	58.*.254.244	-
2018	12	21	132003	222.*.91.18	-
2018	12	21	232503	116.*.138.72	-
2018	12	21	42002	121.*.153.165	-
2018	12	21	222500	61.*.55.131	-
2018	12	21	10000	121.*.61.15	-
2018	12	21	14500	1.*.249.174	-
2018	12	21	164002	175.*.19.40	-
2018	12	21	162500	211.*.206.66	-
2018	12	21	140003	125.*.196.112	-
2018	12	21	15501	27.*.113.142	-
2018	12	21	145501	116.*.138.76	-
2018	12	21	163003	211.*.1.154	-
2018	12	21	123501	222.*.10.137	-
2018	12	21	103501	211.*.76.14	-
2018	12	21	162001	211.*.206.66	-
2018	12	21	90502	211.*.1.3	-
2018	12	21	63504	27.*.107.156	-
2018	12	21	212003	211.*.1.155	-
2018	12	21	70003	175.*.69.50	-
2018	12	21	44001	27.*.113.142	-
2018	12	21	151000	211.*.66.127	-
2018	12	21	103000	222.*.9.68	-
2018	12	21	24501	183.*.101.252	-
2018	12	21	3502	61.*.92.8	-
2018	12	21	162504	211.*.206.66	-
2018	12	21	65501	116.*.138.78	-
2018	12	21	40500	123.*.164.138	-
2018	12	21	185503	115.*.15.185	-
2018	12	21	155502	1.*.46.231	-
2018	12	21	192501	221.*.35.85	-
2018	12	21	64003	27.*.115.19	-
2018	12	21	233001	211.*.1.107	-
2018	12	21	195002	114.*.50.2	-
2018	12	21	205501	61.*.242.130	-
2018	12	21	34000	123.*.164.138	-
2018	12	21	5501	211.*.241.198	-
2018	12	21	53006	61.*.242.130	-
2018	12	21	193002	211.*.137.28	-
2018	12	21	181001	114.*.35.158	-
2018	12	21	44000	211.*.127.61	-
2018	12	21	183501	1.*.29.77	-
2018	12	21	84501	222.*.60.211	-
2018	12	21	63504	27.*.107.156	-
2018	12	21	174001	27.*.113.65	-
2018	12	21	65002	58.*.57.15	-
2018	12	21	115501	61.*.7.222	-
2018	12	21	103003	211.*.1.161	-
2018	12	21	170002	222.*.60.210	-
2018	12	21	73002	180.*.52.221	-
2018	12	21	165502	1.*.21.123	-
2018	12	21	201501	210.*.109.134	-
2018	12	21	110503	14.*.2.90	-
2018	12	21	121003	125.*.196.119	-
2018	12	21	41501	211.*.40.81	-
2018	12	21	90003	175.*.177.241	-
2018	12	21	75500	14.*.2.90	-
2018	12	21	223000	61.*.75.20	-
2018	12	21	115000	1.*.21.123	-
2018	12	21	102502	27.*.107.156	-
2018	12	21	181500	211.*.13.171	-
2018	12	21	200500	116.*.138.73	-
2018	12	21	80502	61.*.242.130	-
2018	12	21	105000	1.*.249.174	-
2018	12	21	144001	211.*.151.131	-
2018	12	21	81500	116.*.138.71	-
2018	12	21	105501	180.*.56.132	-
2018	12	21	34501	222.*.50.209	-
2018	12	21	112501	182.*.85.238	-
2018	12	21	232002	61.*.18.167	-
2018	12	21	194502	27.*.70.74	-
2018	12	21	205502	218.*.64.56	-
2018	12	21	125502	52.*.66.126	-
2018	12	21	31501	220.*.208.151	-
2018	12	21	222502	110.*.129.170	-
2018	12	21	45000	222.*.51.242	-
2018	12	21	192001	211.*.206.66	-
2018	12	21	25000	58.*.254.244	-
2018	12	21	1002	27.*.113.17	-
2018	12	21	164500	175.*.146.182	-
2018	12	21	103003	115.*.96.82	-
2018	12	21	171000	27.*.107.156	-
2018	12	21	35000	27.*.113.142	-
2018	12	21	92003	222.*.133.214	-
2018	12	21	73502	210.*.68.11	-
2018	12	21	232002	121.*.147.110	-
2018	12	21	131502	14.*.2.90	-
2018	12	21	83500	114.*.35.158	-
2018	12	21	83505	59.*.221.125	-
2018	12	21	60503	27.*.66.218	-
2018	12	21	25500	222.*.63.182	-
2018	12	21	35000	211.*.127.61	-
2018	12	21	195002	27.*.113.65	-
2018	12	21	171501	61.*.18.167	-
2018	12	21	35001	160.*.161.10	-
2018	12	21	154500	116.*.138.76	-
2018	12	21	220502	110.*.131.103	-
2018	12	21	154003	61.*.18.167	-
2018	12	21	93502	61.*.166.232	-
2018	12	21	222500	218.*.64.245	-
2018	12	21	225000	222.*.10.137	-
2018	12	21	231001	61.*.144.89	-
2018	12	21	112500	27.*.113.176	-
2018	12	21	132000	103.*.181.181	-
2018	12	21	183001	183.*.123.118	-
2018	12	21	11002	59.*.0.213	-
2018	12	21	83002	114.*.50.3	-
2018	12	21	221001	211.*.237.81	-
2018	12	21	220501	118.*.144.30	-
2018	12	21	185502	211.*.37.245	-
2018	12	21	65500	52.*.74.4	-
2018	12	21	235001	211.*.78.130	-
2018	12	21	35500	27.*.66.218	-
2018	12	21	1500	218.*.47.242	-
2018	12	21	230501	112.*.249.122	-
2018	12	21	112501	58.*.57.15	-
2018	12	21	131500	116.*.138.76	-
2018	12	21	83002	27.*.113.65	-
2018	12	21	232503	180.*.62.156	-
2018	12	21	143500	61.*.18.167	-
2018	12	21	0	61.*.208.253	-
2018	12	21	235502	175.*.19.40	-
2018	12	21	183503	114.*.57.90	-
2018	12	21	144502	211.*.37.245	-
2018	12	21	225002	222.*.10.137	-
2018	12	21	150000	115.*.69.5	-
2018	12	21	75001	175.*.177.241	-
2018	12	21	201500	52.*.37.21	-
2018	12	21	124501	115.*.69.114	-
2018	12	21	200000	121.*.192.25	-
2018	12	21	92502	175.*.177.241	-
2018	12	21	111502	121.*.108.28	-
2018	12	21	13002	211.*.37.42	-
2018	12	21	35000	27.*.113.142	-
2018	12	21	120502	211.*.78.130	-
2018	12	21	152000	14.*.218.195	-
2018	12	21	85501	175.*.146.182	-
2018	12	21	121502	121.*.3.139	-
2018	12	21	105502	61.*.242.130	-
2018	12	21	44501	59.*.253.145	-
2018	12	21	33000	115.*.166.3	-
2018	12	21	174001	27.*.203.185	-
2018	12	21	141501	211.*.206.66	-
2018	12	21	31001	218.*.59.213	-
2018	12	21	200501	27.*.113.65	-
2018	12	21	123500	114.*.185.93	-
2018	12	21	174001	27.*.113.65	-
2018	12	21	91501	27.*.66.218	-
2018	12	21	5501	114.*.50.2	-
2018	12	21	163002	211.*.137.28	-
2018	12	21	213003	211.*.151.131	-
2018	12	21	64500	211.*.225.138	-
2018	12	21	35000	211.*.127.61	-
2018	12	21	5002	114.*.50.2	-
2018	12	21	71003	211.*.1.105	-
2018	12	21	123001	1.*.21.123	-
2018	12	21	33502	218.*.64.45	-
2018	12	21	105001	125.*.136.19	-
2018	12	21	4502	203.*.251.129	-
2018	12	21	22000	183.*.63.39	-
2018	12	21	14500	61.*.89.234	-
2018	12	21	110001	125.*.196.112	-
2018	12	21	42002	121.*.153.165	-
2018	12	21	34501	221.*.35.85	-
2018	12	21	81500	118.*.238.133	-
2018	12	21	203000	211.*.1.154	-
2018	12	21	74002	160.*.161.10	-
2018	12	21	74000	211.*.237.81	-
2018	12	21	40003	222.*.225.10	-
2018	12	21	124500	211.*.1.55	-
2018	12	21	163002	61.*.242.130	-
2018	12	21	224502	61.*.92.8	-
2018	12	21	175002	218.*.64.56	-
2018	12	21	35000	211.*.127.61	-
2018	12	21	195502	101.*.28.2	-
2018	12	21	24500	183.*.123.118	-
2018	12	21	122502	121.*.127.8	-
2018	12	21	113004	183.*.79.142	-
2018	12	21	75502	175.*.177.241	-
2018	12	21	31000	112.*.72.190	-
2018	12	21	72000	211.*.225.138	-
2018	12	21	152000	14.*.218.195	-
2018	12	21	124002	211.*.1.214	-
2018	12	21	101001	114.*.35.158	-
2018	12	21	144502	221.*.47.48	-
2018	12	21	203501	211.*.176.47	-
2018	12	21	152501	115.*.69.114	-
2018	12	21	111500	180.*.204.93	-
2018	12	21	175500	123.*.151.93	-
2018	12	21	54502	175.*.146.182	-
2018	12	21	125501	116.*.132.186	-
2018	12	21	232503	27.*.127.165	-
2018	12	21	121502	211.*.14.183	-
2018	12	21	123501	125.*.196.39	-
2018	12	21	65501	211.*.176.47	-
2018	12	21	54502	218.*.6.68	-
2018	12	21	231001	61.*.144.89	-
2018	12	21	12503	210.*.14.43	-
2018	12	21	175502	52.*.66.126	-
2018	12	21	63503	175.*.19.34	-
2018	12	21	103002	27.*.107.156	-
2018	12	21	2500	203.*.213.64	-
2018	12	21	55500	61.*.18.167	-
2018	12	21	4500	121.*.66.114	-
2018	12	21	30501	218.*.64.45	-
2018	12	21	20002	39.*.76.67	-
2018	12	21	125501	59.*.212.94	-
2018	12	21	184003	101.*.28.2	-
2018	12	21	152001	61.*.89.234	-
2018	12	21	173002	211.*.133.8	-
2018	12	21	152000	116.*.138.76	-
2018	12	21	232503	112.*.238.158	-
2018	12	21	101502	218.*.201.157	-
2018	12	21	190001	210.*.109.134	-
2018	12	21	2000	211.*.151.131	-
2018	12	21	10000	121.*.61.15	-
2018	12	21	124003	114.*.136.14	-
2018	12	21	65501	211.*.225.138	-
2018	12	21	183503	27.*.64.19	-
2018	12	21	3002	211.*.127.61	-
2018	12	21	2000	27.*.99.172	-
2018	12	21	110000	121.*.160.231	-
2018	12	21	65000	27.*.102.194	-
2018	12	21	105001	27.*.107.156	-
2018	12	21	45000	118.*.42.211	-
2018	12	21	123500	52.*.74.4	-
2018	12	21	183502	27.*.203.185	-
2018	12	21	40500	59.*.216.201	-
2018	12	21	121003	14.*.2.90	-
2018	12	21	50002	210.*.14.28	-
2018	12	21	152002	211.*.206.66	-
2018	12	21	134502	175.*.168.157	-
2018	12	21	130001	110.*.131.103	-
2018	12	21	113003	59.*.20.173	-
2018	12	21	193501	27.*.102.194	-
2018	12	21	13001	222.*.63.182	-
2018	12	21	220501	118.*.144.30	-
2018	12	21	103501	211.*.76.14	-
2018	12	21	15501	27.*.113.142	-
2018	12	21	221500	211.*.1.151	-
2018	12	21	23500	124.*.44.219	-
2018	12	21	35502	121.*.3.139	-
2018	12	21	160502	116.*.138.71	-
2018	12	21	125000	61.*.144.89	-
2018	12	21	55501	118.*.123.251	-
2018	12	21	71004	114.*.185.93	-
2018	12	21	3003	27.*.112.83	-
2018	12	21	225000	103.*.220.13	-
2018	12	21	224002	103.*.220.2	-
2018	12	21	215501	211.*.37.42	-
2018	12	21	82002	14.*.133.188	-
2018	12	21	110503	116.*.132.186	-
2018	12	21	65502	52.*.77.133	-
2018	12	21	115001	125.*.196.112	-
2018	12	21	192003	116.*.102.43	-
2018	12	21	50501	14.*.128.160	-
2018	12	21	183004	175.*.19.49	-
2018	12	21	232000	180.*.62.156	-
2018	12	21	222002	220.*.205.12	-
2018	12	21	160001	39.*.240.131	-
2018	12	21	102501	182.*.85.238	-
2018	12	21	50000	220.*.232.46	-
2018	12	21	113502	222.*.255.89	-
2018	12	21	215501	210.*.40.214	-
2018	12	21	60004	125.*.112.90	-
2018	12	21	173500	101.*.95.94	-
2018	12	21	135502	115.*.69.217	-
2018	12	21	162002	180.*.52.221	-
2018	12	21	193002	218.*.111.110	-
2018	12	21	231501	222.*.10.137	-
2018	12	21	113002	218.*.111.110	-
2018	12	21	193503	61.*.242.130	-
2018	12	21	94503	218.*.64.45	-
2018	12	21	215000	211.*.1.55	-
2018	12	21	231000	211.*.1.151	-
2018	12	21	34002	211.*.127.61	-
2018	12	21	202000	27.*.64.19	-
2018	12	21	55000	210.*.68.11	-
2018	12	21	50500	222.*.9.68	-
2018	12	21	15000	220.*.51.118	-
2018	12	21	182500	119.*.141.150	-
2018	12	21	30000	59.*.20.1	-
2018	12	21	210502	210.*.109.134	-
2018	12	21	45501	182.*.96.185	-
2018	12	21	5002	27.*.70.74	-
2018	12	21	222000	110.*.129.170	-
2018	12	21	214001	61.*.242.130	-
2018	12	21	164500	211.*.99.200	-
2018	12	21	152003	58.*.13.83	-
2018	12	21	101000	175.*.19.49	-
2018	12	21	201001	116.*.42.142	-
2018	12	21	95002	114.*.57.90	-
2018	12	21	34501	221.*.35.85	-
2018	12	21	214000	61.*.18.167	-
2018	12	21	100502	116.*.132.186	-
2018	12	21	124501	121.*.79.152	-
2018	12	21	201502	220.*.208.151	-
2018	12	21	15000	211.*.1.3	-
2018	12	21	210502	210.*.109.134	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	134502	222.*.60.210	-
2018	12	22	201501	114.*.177.69	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	101002	222.*.128.50	-
2018	12	22	190500	114.*.177.69	-
2018	12	22	131002	121.*.177.112	-
2018	12	22	134001	211.*.171.114	-
2018	12	22	4501	101.*.95.94	-
2018	12	22	100001	118.*.33.73	-
2018	12	22	85500	106.*.137.2	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	93001	210.*.20.141	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	203001	115.*.122.161	-
2018	12	22	230001	210.*.14.31	-
2018	12	22	2503	1.*.21.123	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	71500	119.*.32.165	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	151501	175.*.19.34	-
2018	12	22	42500	211.*.1.154	-
2018	12	22	112000	101.*.95.94	-
2018	12	22	182503	27.*.112.98	-
2018	12	22	44002	220.*.205.12	-
2018	12	22	13000	27.*.106.213	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	145500	221.*.100.215	-
2018	12	22	52002	103.*.220.2	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	75001	116.*.138.71	-
2018	12	22	83004	218.*.59.213	-
2018	12	22	172501	175.*.19.40	-
2018	12	22	140501	220.*.7.250	-
2018	12	22	22001	221.*.126.138	-
2018	12	22	151002	211.*.29.189	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	200001	116.*.154.105	-
2018	12	22	191000	210.*.20.141	-
2018	12	22	61002	211.*.52.58	-
2018	12	22	95502	103.*.135.91	-
2018	12	22	173001	61.*.18.167	-
2018	12	22	43500	180.*.204.93	-
2018	12	22	85002	221.*.0.210	-
2018	12	22	171002	116.*.154.140	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	133002	61.*.208.253	-
2018	12	22	132500	218.*.64.45	-
2018	12	22	134000	220.*.122.130	-
2018	12	22	62500	175.*.19.34	-
2018	12	22	193502	59.*.212.94	-
2018	12	22	25000	182.*.85.238	-
2018	12	22	72503	27.*.102.194	-
2018	12	22	170501	210.*.14.43	-
2018	12	22	231001	114.*.57.90	-
2018	12	22	53000	122.*.164.39	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	113503	203.*.236.54	-
2018	12	22	173002	121.*.11.156	-
2018	12	22	45502	211.*.52.58	-
2018	12	22	32502	110.*.129.170	-
2018	12	22	200001	182.*.85.238	-
2018	12	22	194001	211.*.1.19	-
2018	12	22	183002	218.*.30.14	-
2018	12	22	4002	118.*.144.30	-
2018	12	22	62501	27.*.112.83	-
2018	12	22	91003	222.*.133.214	-
2018	12	22	163500	210.*.58.10	-
2018	12	22	230500	115.*.122.161	-
2018	12	22	203000	175.*.177.241	-
2018	12	22	31000	222.*.225.10	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	5500	121.*.177.250	-
2018	12	22	92502	211.*.151.131	-
2018	12	22	500	1.*.249.174	-
2018	12	22	43503	121.*.206.110	-
2018	12	22	170501	125.*.198.20	-
2018	12	22	32502	218.*.54.184	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	41500	106.*.251.42	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	43500	211.*.109.17	-
2018	12	22	151501	116.*.138.74	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	2000	58.*.254.244	-
2018	12	22	54003	222.*.57.75	-
2018	12	22	45501	61.*.55.131	-
2018	12	22	54500	211.*.1.154	-
2018	12	22	151501	61.*.92.8	-
2018	12	22	222500	27.*.113.17	-
2018	12	22	21500	182.*.85.238	-
2018	12	22	230003	118.*.249.50	-
2018	12	22	180500	27.*.66.218	-
2018	12	22	15000	110.*.129.170	-
2018	12	22	203002	218.*.64.59	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	60000	110.*.129.170	-
2018	12	22	143504	222.*.9.68	-
2018	12	22	1501	1.*.83.241	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	2003	175.*.19.34	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	233502	121.*.61.88	-
2018	12	22	54001	27.*.70.74	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	214500	175.*.177.241	-
2018	12	22	171001	222.*.44.151	-
2018	12	22	162502	114.*.185.93	-
2018	12	22	83000	203.*.236.54	-
2018	12	22	223001	103.*.181.181	-
2018	12	22	70501	1.*.135.190	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	114002	175.*.136.164	-
2018	12	22	211001	112.*.106.71	-
2018	12	22	72500	175.*.19.34	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	131001	116.*.138.78	-
2018	12	22	101003	220.*.202.72	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	131002	211.*.1.3	-
2018	12	22	93000	121.*.3.139	-
2018	12	22	130503	125.*.201.41	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	80002	116.*.102.43	-
2018	12	22	182501	27.*.66.218	-
2018	12	22	52002	61.*.153.52	-
2018	12	22	194002	175.*.177.241	-
2018	12	22	33501	1.*.21.123	-
2018	12	22	91000	121.*.177.250	-
2018	12	22	81000	222.*.255.89	-
2018	12	22	45003	1.*.83.241	-
2018	12	22	212501	110.*.129.170	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	4500	124.*.44.219	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	235002	112.*.238.158	-
2018	12	22	205503	27.*.127.165	-
2018	12	22	171502	61.*.75.20	-
2018	12	22	104502	220.*.122.130	-
2018	12	22	41500	110.*.131.107	-
2018	12	22	32500	222.*.9.68	-
2018	12	22	200501	175.*.177.241	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	54003	222.*.57.75	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	90002	14.*.148.34	-
2018	12	22	214000	1.*.236.27	-
2018	12	22	75000	116.*.138.73	-
2018	12	22	220001	119.*.209.9	-
2018	12	22	32000	211.*.109.17	-
2018	12	22	203003	121.*.160.231	-
2018	12	22	44001	210.*.149.84	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	14501	27.*.113.108	-
2018	12	22	135501	116.*.75.249	-
2018	12	22	54001	112.*.233.252	-
2018	12	22	112001	121.*.147.110	-
2018	12	22	185001	222.*.63.182	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	51502	218.*.86.176	-
2018	12	22	53004	27.*.118.169	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	33502	211.*.1.214	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	165003	121.*.160.231	-
2018	12	22	120502	121.*.62.182	-
2018	12	22	154000	61.*.92.8	-
2018	12	22	45501	61.*.55.131	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	105500	220.*.237.114	-
2018	12	22	152500	218.*.64.36	-
2018	12	22	40502	110.*.131.107	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	192501	118.*.123.251	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	230500	222.*.9.68	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	151001	112.*.238.158	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	193002	112.*.255.18	-
2018	12	22	22502	121.*.177.250	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	194501	59.*.20.1	-
2018	12	22	183501	211.*.122.33	-
2018	12	22	53002	211.*.109.17	-
2018	12	22	55501	180.*.62.157	-
2018	12	22	14000	52.*.77.133	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	2000	103.*.220.2	-
2018	12	22	154001	211.*.101.157	-
2018	12	22	191500	211.*.1.19	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	145001	121.*.177.112	-
2018	12	22	100501	222.*.197.5	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	41502	101.*.28.2	-
2018	12	22	60000	121.*.2.155	-
2018	12	22	61002	175.*.168.157	-
2018	12	22	144003	123.*.151.93	-
2018	12	22	230002	222.*.10.137	-
2018	12	22	115501	112.*.255.18	-
2018	12	22	91502	27.*.118.60	-
2018	12	22	224001	210.*.143.19	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	2002	27.*.70.74	-
2018	12	22	133003	221.*.100.215	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	30003	203.*.181.30	-
2018	12	22	11500	118.*.144.30	-
2018	12	22	20000	211.*.109.17	-
2018	12	22	75503	211.*.52.58	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	195500	211.*.171.114	-
2018	12	22	150502	110.*.129.170	-
2018	12	22	151002	218.*.59.213	-
2018	12	22	204001	210.*.58.10	-
2018	12	22	223001	103.*.181.181	-
2018	12	22	232000	222.*.128.50	-
2018	12	22	222000	121.*.128.206	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	21503	211.*.1.19	-
2018	12	22	154500	116.*.154.105	-
2018	12	22	65502	52.*.77.133	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	55000	27.*.112.98	-
2018	12	22	72501	61.*.55.131	-
2018	12	22	13000	211.*.1.158	-
2018	12	22	111500	123.*.164.138	-
2018	12	22	54502	114.*.50.3	-
2018	12	22	101001	119.*.239.192	-
2018	12	22	43503	115.*.69.114	-
2018	12	22	92001	221.*.0.210	-
2018	12	22	32501	1.*.10.203	-
2018	12	22	222000	116.*.138.76	-
2018	12	22	233502	58.*.254.244	-
2018	12	22	194500	180.*.56.197	-
2018	12	22	224000	121.*.177.250	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	114000	52.*.77.133	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	83500	222.*.255.89	-
2018	12	22	54501	118.*.42.211	-
2018	12	22	161002	222.*.9.68	-
2018	12	22	131002	61.*.242.130	-
2018	12	22	210502	121.*.105.145	-
2018	12	22	93502	119.*.87.3	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	103502	121.*.62.182	-
2018	12	22	225500	1.*.236.27	-
2018	12	22	54502	114.*.50.3	-
2018	12	22	205503	27.*.127.165	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	53002	211.*.109.17	-
2018	12	22	82001	220.*.191.198	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	91000	61.*.89.234	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	75002	119.*.200.219	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	152500	27.*.113.142	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	60001	121.*.2.155	-
2018	12	22	123000	52.*.77.133	-
2018	12	22	234000	210.*.143.19	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	180500	121.*.168.66	-
2018	12	22	204501	115.*.122.161	-
2018	12	22	81002	211.*.32.1	-
2018	12	22	24001	125.*.201.3	-
2018	12	22	45503	112.*.238.158	-
2018	12	22	44002	220.*.205.12	-
2018	12	22	133002	39.*.5.197	-
2018	12	22	53500	61.*.242.130	-
2018	12	22	125501	101.*.28.2	-
2018	12	22	70501	118.*.219.156	-
2018	12	22	215000	222.*.225.10	-
2018	12	22	221500	210.*.143.19	-
2018	12	22	84004	110.*.129.170	-
2018	12	22	224000	210.*.143.19	-
2018	12	22	10001	211.*.123.242	-
2018	12	22	71002	61.*.242.130	-
2018	12	22	225500	210.*.143.19	-
2018	12	22	221000	218.*.6.68	-
2018	12	22	51502	183.*.79.62	-
2018	12	22	201001	1.*.199.222	-
2018	12	22	101500	211.*.106.141	-
2018	12	22	94500	175.*.19.49	-
2018	12	22	121500	203.*.251.129	-
2018	12	22	502	59.*.178.1	-
2018	12	22	215501	221.*.100.215	-
2018	12	22	80503	218.*.59.213	-
2018	12	22	10000	211.*.151.131	-
2018	12	22	233000	118.*.249.50	-
